school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
MS,F,16.0,U,GT3,T,1.0,3.0,at_home,other,other,father,2.0,1.0,0.0,False,True,False,False,True,False,True,True,4.0,3.0,3.0,1.0,3.0,5.0,11.0,10.0,,11,portuguese
MS,F,16.0,R,GT3,T,2.0,2.0,other,other,course,mother,2.0,2.0,0.0,False,True,,True,,True,,False,4.0,4.0,4.0,,1.0,5.0,0.0,12.0,12.0,12,portuguese
MS,F,15.0,R,GT3,T,1.0,1.0,at_home,,other,mother,1.0,1.0,1.0,False,,False,False,True,True,,True,4.0,1.0,3.0,1.0,1.0,2.0,6.0,10.0,10.0,10,portuguese
MS,F,15.0,R,GT3,T,3.0,3.0,at_home,other,course,mother,2.0,1.0,0.0,False,True,False,False,True,True,True,False,5.0,4.0,4.0,2.0,3.0,5.0,4.0,10.0,,11,portuguese
MS,F,16.0,R,GT3,T,2.0,3.0,at_home,services,course,mother,2.0,2.0,0.0,False,False,False,False,True,True,False,False,4.0,5.0,2.0,1.0,2.0,5.0,0.0,16.0,17.0,17,portuguese
MS,F,15.0,R,LE3,T,2.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,False,False,False,False,True,False,False,False,1.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,8.0,9,portuguese
MS,M,16.0,R,LE3,A,4.0,4.0,at_home,other,home,mother,1.0,2.0,0.0,,True,False,False,True,True,False,False,5.0,3.0,,1.0,3.0,,5.0,,,11,portuguese
MS,M,16.0,U,GT3,A,1.0,2.0,other,other,other,mother,1.0,3.0,0.0,True,False,False,False,True,True,True,False,4.0,4.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11,portuguese
MS,F,17.0,R,GT3,T,3.0,2.0,at_home,other,course,,1.0,2.0,1.0,False,False,False,False,True,True,False,True,4.0,5.0,4.0,1.0,2.0,5.0,0.0,10.0,10.0,10,portuguese
MS,F,17.0,R,GT3,T,1.0,1.0,other,other,other,father,1.0,1.0,1.0,False,True,False,False,False,False,,False,5.0,4.0,4.0,2.0,2.0,5.0,0.0,6.0,6.0,7,portuguese
MS,F,15.0,R,GT3,T,4.0,4.0,teacher,other,,mother,2.0,1.0,0.0,False,False,False,False,True,True,,True,1.0,5.0,1.0,,5.0,5.0,0.0,13.0,14.0,14,portuguese
MS,F,16.0,U,LE3,A,2.0,2.0,at_home,other,reputation,mother,2.0,4.0,0.0,False,False,False,True,False,False,,True,1.0,2.0,1.0,1.0,1.0,,4.0,,9.0,11,portuguese
,F,15.0,R,LE3,T,1.0,1.0,at_home,services,reputation,father,2.0,2.0,0.0,False,True,False,False,True,True,True,False,5.0,4.0,3.0,1.0,2.0,4.0,0.0,10.0,10.0,10,portuguese
MS,F,15.0,R,LE3,T,1.0,1.0,other,services,course,mother,2.0,1.0,1.0,,True,False,False,True,True,,True,4.0,4.0,3.0,1.0,2.0,2.0,4.0,6.0,7.0,8,portuguese
MS,F,,R,GT3,T,0.0,2.0,other,other,other,mother,2.0,1.0,0.0,False,True,False,True,True,True,False,False,3.0,2.0,3.0,1.0,2.0,2.0,0.0,,11.0,12,portuguese
MS,F,17.0,R,GT3,T,2.0,3.0,other,other,course,mother,2.0,1.0,0.0,False,True,False,False,True,True,True,False,5.0,5.0,,1.0,3.0,3.0,2.0,10.0,11.0,12,portuguese
MS,F,15.0,R,GT3,T,3.0,3.0,other,services,course,father,2.0,1.0,0.0,False,False,False,False,False,True,,False,4.0,1.0,3.0,1.0,1.0,4.0,0.0,14.0,16.0,16,portuguese
MS,M,16.0,U,GT3,T,1.0,1.0,at_home,services,home,mother,2.0,2.0,,False,True,False,True,True,True,,True,5.0,4.0,5.0,4.0,5.0,3.0,0.0,7.0,0.0,0,portuguese
MS,M,17.0,U,GT3,T,1.0,1.0,other,other,home,mother,1.0,2.0,0.0,False,False,True,False,False,True,True,False,4.0,4.0,3.0,2.0,4.0,5.0,4.0,,9.0,9,portuguese
MS,M,15.0,R,,T,,1.0,health,services,reputation,father,1.0,2.0,0.0,False,True,False,,True,True,True,False,5.0,3.0,4.0,1.0,2.0,2.0,0.0,12.0,13.0,14,portuguese
MS,M,15.0,R,LE3,T,4.0,1.0,health,services,reputation,father,1.0,2.0,0.0,False,True,False,True,True,True,True,False,5.0,3.0,4.0,1.0,2.0,2.0,7.0,,9.0,8,portuguese
MS,M,16.0,R,GT3,T,3.0,4.0,other,health,other,mother,3.0,2.0,0.0,False,False,False,False,False,True,False,False,3.0,4.0,5.0,1.0,2.0,5.0,4.0,9.0,,11,portuguese
MS,M,15.0,R,GT3,T,1.0,1.0,other,,course,,4.0,2.0,0.0,False,True,False,True,True,True,False,True,5.0,4.0,5.0,2.0,4.0,4.0,8.0,7.0,9.0,9,portuguese
MS,M,15.0,U,LE3,T,3.0,3.0,at_home,at_home,reputation,father,1.0,2.0,0.0,False,True,False,True,True,True,True,False,5.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,11.0,11,portuguese
MS,M,17.0,R,GT3,T,2.0,1.0,other,other,other,mother,3.0,1.0,0.0,False,False,False,True,True,False,False,True,5.0,5.0,5.0,5.0,5.0,3.0,8.0,8.0,10.0,9,portuguese
MS,F,16.0,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,3.0,0.0,False,False,False,True,True,True,True,True,4.0,,2.0,1.0,1.0,4.0,6.0,16.0,,17,portuguese
MS,F,15.0,R,GT3,T,1.0,2.0,other,services,course,mother,2.0,1.0,,False,False,False,False,True,True,False,False,5.0,,2.0,1.0,1.0,1.0,3.0,11.0,13.0,13,portuguese
MS,F,16.0,R,GT3,T,2.0,3.0,other,services,course,mother,3.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,5.0,4.0,1.0,2.0,1.0,2.0,15.0,15.0,15,portuguese
MS,M,16.0,R,GT3,T,1.0,2.0,other,other,course,father,2.0,2.0,0.0,False,False,False,False,True,True,False,False,4.0,3.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11,portuguese
MS,F,16.0,R,GT3,T,,2.0,other,other,course,mother,3.0,2.0,0.0,False,True,False,,True,True,True,False,4.0,4.0,5.0,1.0,1.0,4.0,4.0,,10.0,11,portuguese
MS,F,16.0,U,GT3,T,1.0,2.0,other,services,course,mother,1.0,3.0,1.0,False,True,False,False,True,True,False,False,1.0,3.0,2.0,,2.0,4.0,0.0,10.0,8.0,8,portuguese
MS,F,16.0,U,GT3,T,1.0,2.0,other,services,course,mother,1.0,3.0,1.0,False,True,False,False,True,True,False,False,1.0,3.0,2.0,1.0,2.0,4.0,3.0,,8.0,8,portuguese
MS,F,15.0,U,GT3,T,2.0,,at_home,other,home,mother,1.0,,0.0,True,,False,False,False,True,True,False,4.0,4.0,,3.0,3.0,2.0,,9.0,10.0,9,portuguese
MS,,16.0,U,GT3,T,,1.0,at_home,other,course,father,1.0,2.0,0.0,False,True,False,False,False,True,False,True,5.0,4.0,3.0,2.0,1.0,2.0,0.0,13.0,14.0,15,portuguese
MS,M,17.0,R,,T,1.0,2.0,at_home,services,reputation,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,False,5.0,5.0,5.0,5.0,5.0,3.0,4.0,10.0,11.0,11,portuguese
MS,F,16.0,R,GT3,T,1.0,1.0,other,other,home,father,4.0,4.0,0.0,False,True,False,False,False,True,True,False,4.0,3.0,2.0,1.0,1.0,1.0,0.0,13.0,10.0,13,portuguese
MS,F,16.0,R,GT3,T,1.0,1.0,at_home,other,other,father,4.0,3.0,0.0,True,True,False,False,True,True,,False,4.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,9.0,10,portuguese
MS,F,15.0,R,GT3,T,1.0,1.0,at_home,other,home,father,2.0,,0.0,False,True,False,True,True,True,,False,4.0,3.0,3.0,1.0,1.0,2.0,1.0,11.0,10.0,11,portuguese
MS,F,,R,,T,1.0,,at_home,other,other,mother,2.0,1.0,0.0,False,False,False,True,True,True,True,True,4.0,2.0,2.0,4.0,3.0,,,13.0,12.0,14,portuguese
MS,F,,R,GT3,,1.0,1.0,at_home,at_home,course,father,3.0,2.0,0.0,False,True,False,False,True,True,False,False,4.0,2.0,1.0,1.0,2.0,2.0,0.0,13.0,14.0,14,portuguese
MS,F,15.0,R,LE3,T,2.0,2.0,,,other,father,1.0,3.0,0.0,True,True,False,False,True,True,False,False,4.0,4.0,3.0,2.0,2.0,5.0,2.0,14.0,11.0,12,portuguese
,M,16.0,R,GT3,T,1.0,1.0,at_home,other,other,father,2.0,1.0,0.0,False,False,False,True,,True,False,False,3.0,4.0,4.0,3.0,4.0,5.0,6.0,11.0,11.0,11,portuguese
MS,F,18.0,U,GT3,T,1.0,2.0,other,other,course,father,1.0,2.0,1.0,False,True,False,True,True,True,True,True,3.0,4.0,4.0,2.0,3.0,5.0,9.0,9.0,,8,portuguese
MS,M,15.0,U,GT3,T,3.0,1.0,other,,home,mother,2.0,1.0,0.0,False,True,False,False,True,True,False,False,3.0,2.0,3.0,1.0,3.0,4.0,0.0,10.0,9.0,11,portuguese
MS,F,16.0,R,GT3,T,2.0,2.0,other,services,course,,3.0,2.0,0.0,False,True,False,True,True,True,True,False,5.0,3.0,4.0,1.0,1.0,2.0,1.0,14.0,,14,portuguese
MS,M,15.0,U,GT3,T,2.0,2.0,health,other,,mother,3.0,1.0,0.0,False,False,False,False,True,True,False,False,4.0,3.0,3.0,1.0,2.0,4.0,1.0,13.0,12.0,13,portuguese
MS,M,16.0,U,GT3,T,4.0,4.0,other,teacher,course,,1.0,2.0,0.0,False,True,False,True,True,True,False,True,4.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,,13,portuguese
MS,F,15.0,R,GT3,T,3.0,3.0,services,other,reputation,mother,1.0,2.0,,False,True,False,False,,True,True,True,4.0,5.0,4.0,1.0,1.0,1.0,4.0,13.0,12.0,12,portuguese
MS,F,16.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,2.0,1.0,False,True,False,True,False,True,False,False,4.0,4.0,4.0,2.0,3.0,5.0,2.0,,11.0,12,portuguese
MS,F,16.0,R,LE3,T,2.0,2.0,other,other,home,father,3.0,1.0,0.0,False,True,False,True,True,True,False,True,4.0,3.0,2.0,1.0,1.0,4.0,0.0,14.0,14.0,16,portuguese
,M,16.0,U,LE3,,2.0,1.0,at_home,services,course,,2.0,1.0,0.0,False,True,False,True,True,True,True,False,2.0,4.0,3.0,2.0,3.0,4.0,4.0,10.0,8.0,10,portuguese
MS,M,15.0,R,LE3,T,1.0,3.0,at_home,other,reputation,father,3.0,1.0,0.0,False,True,False,True,True,True,True,False,4.0,2.0,4.0,3.0,5.0,3.0,2.0,,11.0,11,portuguese
MS,F,15.0,U,GT3,T,2.0,2.0,other,services,course,mother,2.0,3.0,0.0,False,True,False,True,True,True,False,False,5.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,13.0,14,portuguese
MS,F,16.0,R,LE3,T,2.0,,other,other,,mother,1.0,1.0,0.0,False,True,False,False,True,True,,True,5.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,8.0,8,portuguese
MS,M,15.0,U,GT3,T,3.0,3.0,services,services,course,father,2.0,1.0,0.0,False,True,False,True,False,True,True,False,4.0,3.0,3.0,2.0,4.0,3.0,11.0,12.0,10.0,11,portuguese
MS,F,16.0,,GT3,,1.0,1.0,at_home,other,course,father,,2.0,3.0,True,True,False,False,True,True,,False,3.0,4.0,3.0,1.0,1.0,1.0,0.0,7.0,7.0,8,portuguese
MS,F,17.0,U,GT3,T,2.0,2.0,other,at_home,course,mother,1.0,1.0,0.0,False,True,False,True,True,False,False,False,4.0,5.0,3.0,1.0,1.0,5.0,4.0,9.0,9.0,10,portuguese
MS,F,19.0,U,GT3,T,2.0,3.0,at_home,services,course,other,1.0,1.0,1.0,False,False,False,False,True,False,True,True,4.0,4.0,4.0,1.0,1.0,,0.0,9.0,9.0,10,portuguese
MS,F,,R,GT3,T,2.0,1.0,at_home,other,course,mother,3.0,1.0,0.0,False,True,False,True,True,False,False,True,5.0,5.0,3.0,,1.0,3.0,2.0,9.0,,11,portuguese
MS,F,15.0,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,1.0,0.0,,True,,False,True,False,False,True,5.0,2.0,1.0,1.0,3.0,4.0,0.0,9.0,10.0,9,portuguese
MS,F,16.0,R,GT3,T,2.0,2.0,other,other,course,father,3.0,2.0,0.0,False,True,False,False,True,False,True,False,3.0,4.0,5.0,1.0,2.0,1.0,1.0,9.0,10.0,11,portuguese
MS,F,16.0,U,LE3,A,2.0,2.0,other,other,home,mother,1.0,1.0,0.0,False,True,False,False,True,False,,False,4.0,3.0,4.0,,2.0,1.0,6.0,7.0,,8,portuguese
MS,F,17.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,2.0,0.0,False,True,False,False,True,True,,False,4.0,3.0,5.0,1.0,2.0,4.0,0.0,11.0,10.0,11,portuguese
MS,F,16.0,U,GT3,T,2.0,2.0,other,services,course,father,1.0,1.0,1.0,False,True,True,True,False,True,True,,4.0,4.0,3.0,1.0,4.0,3.0,1.0,9.0,10.0,10,portuguese
MS,F,18.0,R,LE3,,3.0,2.0,other,,course,other,,3.0,2.0,False,True,False,False,False,False,False,True,3.0,3.0,2.0,1.0,1.0,2.0,6.0,7.0,9.0,10,portuguese
MS,F,19.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,1.0,,1.0,False,False,False,True,True,False,False,True,5.0,3.0,1.0,1.0,1.0,3.0,6.0,7.0,9.0,9,portuguese
MS,M,18.0,,GT3,T,1.0,1.0,other,other,home,,2.0,1.0,1.0,False,False,False,True,True,False,,False,4.0,4.0,3.0,3.0,4.0,4.0,0.0,,9.0,10,portuguese
MS,F,18.0,R,GT3,T,1.0,1.0,at_home,at_home,,mother,2.0,1.0,1.0,False,False,False,False,False,False,True,True,3.0,2.0,3.0,1.0,1.0,2.0,4.0,9.0,11.0,10,portuguese
MS,F,19.0,U,GT3,T,,1.0,other,other,course,other,2.0,2.0,1.0,False,,False,,True,True,True,True,1.0,1.0,4.0,4.0,1.0,1.0,12.0,7.0,8.0,9,portuguese
MS,F,16.0,R,GT3,A,2.0,2.0,health,other,course,mother,1.0,2.0,0.0,False,False,False,False,False,True,False,True,3.0,3.0,2.0,1.0,,3.0,2.0,8.0,10.0,10,portuguese
MS,F,17.0,U,GT3,T,0.0,1.0,other,at_home,course,father,2.0,1.0,0.0,False,False,False,True,False,True,False,False,2.0,4.0,4.0,3.0,5.0,5.0,5.0,9.0,9.0,10,portuguese
MS,F,16.0,R,LE3,T,1.0,2.0,at_home,other,course,mother,1.0,2.0,0.0,False,False,False,True,True,False,,False,4.0,4.0,5.0,1.0,3.0,3.0,0.0,8.0,9.0,9,portuguese
MS,F,16.0,U,GT3,T,3.0,3.0,other,other,reputation,mother,1.0,1.0,0.0,False,False,False,True,True,False,,True,4.0,5.0,4.0,1.0,1.0,4.0,0.0,14.0,,13,portuguese
MS,F,16.0,R,LE3,T,1.0,1.0,services,services,home,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,True,4.0,4.0,4.0,2.0,2.0,4.0,2.0,14.0,14.0,14,portuguese
MS,M,17.0,U,GT3,T,3.0,3.0,services,,course,mother,2.0,,1.0,False,,True,True,True,True,False,False,,4.0,5.0,,4.0,5.0,0.0,10.0,11.0,10,portuguese
MS,F,16.0,U,GT3,T,2.0,1.0,other,services,,mother,1.0,2.0,0.0,False,True,False,True,True,,True,False,5.0,3.0,3.0,1.0,1.0,,0.0,14.0,13.0,14,portuguese
MS,F,16.0,U,GT3,T,2.0,2.0,services,other,course,mother,1.0,1.0,0.0,False,True,True,True,True,True,False,True,4.0,2.0,5.0,,2.0,5.0,0.0,,16.0,16,portuguese
MS,M,17.0,U,GT3,T,1.0,2.0,other,other,course,father,1.0,1.0,1.0,False,True,False,True,True,False,True,True,5.0,3.0,5.0,5.0,5.0,1.0,12.0,6.0,7.0,7,portuguese
MS,M,16.0,U,LE3,T,4.0,3.0,other,other,course,father,1.0,1.0,0.0,False,False,False,True,True,True,True,False,4.0,2.0,5.0,1.0,5.0,5.0,8.0,14.0,12.0,13,
MS,M,17.0,R,LE3,T,2.0,2.0,services,services,other,mother,3.0,4.0,1.0,False,True,False,False,True,True,False,False,1.0,3.0,5.0,,5.0,,2.0,10.0,8.0,9,portuguese
MS,F,16.0,U,GT3,T,1.0,1.0,other,other,course,other,1.0,4.0,0.0,,True,False,True,True,True,True,False,2.0,2.0,1.0,1.0,1.0,5.0,0.0,14.0,14.0,14,portuguese
MS,F,19.0,U,LE3,T,2.0,2.0,other,other,home,mother,1.0,3.0,0.0,False,False,False,False,True,True,True,True,5.0,4.0,5.0,1.0,1.0,1.0,0.0,12.0,13.0,13,portuguese
MS,F,17.0,R,GT3,T,1.0,1.0,at_home,other,reputation,mother,2.0,1.0,0.0,False,True,False,True,False,True,True,True,4.0,4.0,,1.0,2.0,5.0,0.0,11.0,11.0,11,portuguese
MS,F,,U,GT3,T,3.0,3.0,,services,other,,2.0,2.0,1.0,False,False,False,True,,True,True,True,3.0,3.0,4.0,2.0,4.0,,,11.0,9.0,10,portuguese
MS,F,17.0,U,LE3,T,1.0,1.0,other,services,course,father,1.0,3.0,0.0,False,True,False,False,True,True,False,True,4.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,11.0,10,portuguese
MS,M,17.0,R,GT3,T,2.0,2.0,other,other,,mother,3.0,1.0,1.0,False,True,False,False,False,True,True,False,,,5.0,1.0,2.0,5.0,0.0,,,9,
MS,F,16.0,R,LE3,T,1.0,1.0,at_home,other,course,father,3.0,2.0,0.0,False,True,False,False,True,True,False,,5.0,3.0,2.0,1.0,1.0,1.0,0.0,16.0,17.0,18,portuguese
MS,F,17.0,R,GT3,T,2.0,2.0,other,other,reputation,mother,2.0,2.0,0.0,False,True,False,True,True,True,,False,5.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,17.0,17,portuguese
MS,F,17.0,U,GT3,A,1.0,0.0,other,other,other,mother,2.0,2.0,0.0,False,False,False,False,True,True,True,True,4.0,4.0,5.0,1.0,1.0,4.0,1.0,11.0,9.0,10,portuguese
MS,F,,R,GT3,T,1.0,1.0,at_home,other,other,mother,,2.0,1.0,False,,False,False,True,True,True,True,4.0,3.0,2.0,1.0,1.0,5.0,9.0,7.0,7.0,7,portuguese
MS,F,16.0,U,,T,3.0,1.0,other,other,course,mother,1.0,1.0,0.0,False,False,False,True,True,True,True,False,3.0,1.0,3.0,1.0,3.0,1.0,0.0,8.0,6.0,8,portuguese
MS,F,16.0,U,GT3,T,3.0,2.0,services,at_home,course,mother,1.0,1.0,0.0,False,False,False,False,True,True,True,,3.0,1.0,3.0,1.0,4.0,3.0,2.0,,6.0,7,portuguese
MS,F,18.0,U,LE3,,1.0,1.0,other,at_home,reputation,mother,2.0,2.0,0.0,True,False,False,False,True,True,False,False,2.0,3.0,5.0,1.0,,3.0,8.0,,8.0,10,portuguese
MS,F,16.0,,GT3,T,,4.0,health,teacher,reputation,father,1.0,2.0,0.0,False,False,False,True,False,True,True,True,4.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,16.0,16,portuguese
MS,F,16.0,R,LE3,T,1.0,2.0,other,other,reputation,mother,2.0,,0.0,False,False,,True,True,True,,False,5.0,,5.0,1.0,4.0,2.0,0.0,14.0,14.0,15,portuguese
MS,F,18.0,U,GT3,A,2.0,4.0,other,services,reputation,father,1.0,2.0,1.0,False,True,False,False,True,True,True,False,2.0,3.0,2.0,1.0,3.0,1.0,8.0,,5.0,8,portuguese
MS,M,16.0,R,GT3,T,2.0,1.0,other,services,reputation,mother,2.0,2.0,0.0,False,False,False,True,True,True,True,False,5.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,7.0,0,portuguese
MS,F,16.0,,LE3,T,1.0,1.0,at_home,other,other,mother,3.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,2.0,1.0,3.0,5.0,6.0,6.0,8.0,8,portuguese
MS,F,16.0,R,GT3,T,2.0,3.0,at_home,services,other,mother,2.0,2.0,0.0,False,True,False,True,True,True,True,False,3.0,,3.0,1.0,1.0,2.0,0.0,8.0,10.0,10,portuguese
MS,F,16.0,U,GT3,T,4.0,4.0,health,health,,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,True,4.0,3.0,4.0,1.0,2.0,3.0,4.0,8.0,8.0,8,portuguese
MS,M,18.0,U,LE3,T,4.0,4.0,at_home,health,home,mother,1.0,4.0,0.0,False,True,,True,True,False,True,True,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,6,portuguese
MS,F,16.0,R,LE3,T,3.0,4.0,at_home,other,other,mother,3.0,2.0,0.0,False,True,False,False,False,True,False,False,4.0,2.0,,,1.0,2.0,2.0,7.0,9.0,8,
MS,M,17.0,U,LE3,T,4.0,4.0,other,services,home,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,False,4.0,4.0,3.0,1.0,2.0,5.0,0.0,15.0,14.0,16,portuguese
MS,F,17.0,R,GT3,T,4.0,1.0,other,other,other,mother,1.0,1.0,0.0,False,False,False,False,True,True,True,True,4.0,2.0,3.0,1.0,2.0,5.0,1.0,13.0,14.0,14,portuguese
MS,M,16.0,U,LE3,T,2.0,2.0,services,services,other,mother,4.0,3.0,0.0,False,False,False,False,True,True,False,False,5.0,1.0,3.0,2.0,2.0,3.0,,10.0,9.0,10,portuguese
MS,F,17.0,R,GT3,T,2.0,2.0,at_home,other,other,mother,1.0,1.0,0.0,False,True,True,False,True,True,True,False,5.0,1.0,3.0,1.0,2.0,5.0,5.0,9.0,9.0,9,portuguese
MS,F,16.0,U,LE3,T,,4.0,services,services,other,father,2.0,1.0,0.0,False,True,False,False,True,True,False,False,5.0,1.0,3.0,1.0,2.0,5.0,1.0,11.0,11.0,11,portuguese
MS,M,17.0,U,GT3,T,3.0,3.0,services,services,home,mother,1.0,1.0,0.0,False,,False,True,True,True,True,False,4.0,1.0,4.0,5.0,5.0,,8.0,7.0,,9,portuguese
MS,M,17.0,U,GT3,T,1.0,1.0,at_home,services,other,mother,3.0,2.0,0.0,False,False,False,False,True,True,,True,5.0,1.0,3.0,3.0,3.0,1.0,0.0,10.0,10.0,10,portuguese
MS,M,16.0,U,GT3,T,2.0,1.0,health,services,other,mother,2.0,2.0,0.0,False,False,False,False,False,True,True,True,4.0,2.0,2.0,1.0,4.0,5.0,,9.0,7.0,8,portuguese
MS,F,16.0,U,LE3,T,2.0,1.0,other,services,other,mother,1.0,2.0,0.0,False,False,False,False,True,True,True,True,3.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,15.0,16,
MS,M,16.0,U,LE3,T,4.0,4.0,teacher,health,other,father,1.0,,0.0,False,True,False,False,True,True,True,False,4.0,1.0,2.0,2.0,5.0,5.0,0.0,,12.0,12,portuguese
MS,M,15.0,R,GT3,T,1.0,2.0,other,services,course,mother,3.0,2.0,0.0,False,True,False,True,True,True,False,False,5.0,5.0,5.0,1.0,3.0,5.0,11.0,9.0,11.0,10,portuguese
MS,M,15.0,,LE3,,2.0,2.0,other,other,,mother,,4.0,0.0,False,True,False,True,True,True,False,False,5.0,,5.0,2.0,3.0,5.0,8.0,13.0,14.0,14,portuguese
MS,M,15.0,U,LE3,A,2.0,1.0,services,services,course,mother,1.0,1.0,0.0,False,False,False,True,True,True,True,False,4.0,3.0,3.0,1.0,2.0,5.0,11.0,,,12,portuguese
MS,F,16.0,R,LE3,T,2.0,2.0,other,other,course,mother,1.0,3.0,0.0,False,True,False,False,False,True,False,True,4.0,3.0,3.0,2.0,2.0,5.0,2.0,11.0,11.0,11,portuguese
MS,F,16.0,U,LE3,T,4.0,1.0,other,other,home,mother,2.0,2.0,0.0,False,True,False,True,True,True,True,False,1.0,,4.0,2.0,2.0,1.0,8.0,,10.0,10,portuguese
MS,F,17.0,U,GT3,T,3.0,2.0,at_home,other,home,mother,2.0,1.0,0.0,False,False,False,False,True,True,,True,4.0,3.0,3.0,2.0,2.0,1.0,5.0,9.0,11.0,11,portuguese
MS,F,17.0,R,GT3,T,2.0,2.0,other,other,other,mother,2.0,2.0,0.0,True,False,True,False,True,True,False,False,5.0,1.0,,1.0,1.0,5.0,0.0,11.0,9.0,11,portuguese
MS,F,16.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,2.0,3.0,0.0,False,True,False,False,True,True,True,True,5.0,3.0,5.0,1.0,4.0,5.0,1.0,10.0,,12,portuguese
MS,M,17.0,R,GT3,T,4.0,4.0,health,other,course,father,3.0,1.0,3.0,False,False,False,True,True,True,True,True,3.0,3.0,3.0,1.0,3.0,5.0,2.0,9.0,9.0,8,portuguese
,M,17.0,R,LE3,T,1.0,3.0,other,other,course,father,2.0,1.0,0.0,False,False,False,True,True,True,False,True,5.0,1.0,2.0,3.0,3.0,5.0,2.0,12.0,11.0,12,portuguese
MS,M,17.0,U,GT3,T,3.0,4.0,services,other,other,mother,1.0,2.0,1.0,False,True,False,True,False,True,True,True,,4.0,4.0,3.0,4.0,5.0,8.0,8.0,,8,portuguese
MS,F,17.0,U,GT3,T,4.0,4.0,health,health,course,father,1.0,2.0,0.0,False,True,False,False,True,True,True,False,5.0,2.0,5.0,1.0,1.0,5.0,0.0,13.0,15.0,16,portuguese
MS,M,16.0,R,LE3,T,4.0,1.0,,at_home,other,father,1.0,1.0,0.0,False,False,False,False,True,True,True,False,4.0,1.0,,2.0,1.0,2.0,0.0,10.0,11.0,11,portuguese
MS,F,17.0,U,GT3,A,1.0,1.0,at_home,at_home,other,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,5.0,5.0,1.0,,3.0,2.0,11.0,10.0,11,portuguese
MS,F,17.0,R,GT3,T,4.0,,other,other,course,mother,2.0,2.0,0.0,True,True,False,False,False,True,True,False,4.0,3.0,3.0,2.0,3.0,5.0,0.0,,18.0,18,portuguese
MS,M,16.0,U,LE3,A,2.0,2.0,other,services,course,,2.0,2.0,0.0,False,True,False,False,False,True,,True,4.0,1.0,2.0,2.0,2.0,5.0,0.0,12.0,13.0,13,portuguese
MS,M,17.0,U,GT3,T,3.0,2.0,other,other,other,father,2.0,2.0,0.0,False,True,True,False,True,True,True,False,4.0,1.0,2.0,2.0,2.0,1.0,0.0,13.0,14.0,13,portuguese
MS,M,19.0,U,GT3,T,1.0,1.0,other,other,other,mother,1.0,2.0,2.0,False,True,False,True,True,False,True,False,4.0,4.0,3.0,3.0,4.0,4.0,2.0,9.0,9.0,10,portuguese
MS,M,17.0,,LE3,A,1.0,0.0,other,other,home,mother,1.0,1.0,0.0,False,False,False,False,True,,False,True,4.0,1.0,2.0,1.0,1.0,5.0,4.0,11.0,11.0,12,portuguese
MS,F,17.0,R,GT3,T,1.0,1.0,at_home,at_home,course,father,2.0,1.0,0.0,False,True,False,True,True,False,True,True,3.0,5.0,5.0,2.0,2.0,4.0,3.0,10.0,11.0,10,portuguese
MS,F,16.0,R,GT3,T,,2.0,other,other,home,father,1.0,3.0,0.0,True,True,False,False,False,True,,True,4.0,3.0,4.0,1.0,1.0,3.0,5.0,13.0,14.0,13,portuguese
MS,M,16.0,R,LE3,T,1.0,2.0,other,at_home,course,mother,,1.0,0.0,False,False,False,False,True,True,False,False,4.0,4.0,4.0,2.0,4.0,5.0,4.0,9.0,10.0,11,portuguese
MS,F,17.0,R,GT3,T,3.0,1.0,other,other,course,mother,2.0,2.0,3.0,False,True,False,True,False,True,True,True,5.0,4.0,4.0,,1.0,5.0,2.0,7.0,9.0,10,
